INN,sqm_sum,sqm_mean,sqm_median,City,Turnover_sum_last_12,Turnover_max_last_12,Turnover_median_last_12,Turnover_deriv,Latest_date,First_date,start_date,Price,ACTIVITY_AND_ATTRITION,Active_months,Seasonality,upper_bound,legal_type,sum_debits,n_debits,unique_addresses_last_12,SQM_SINGLE_MATS_IN_ACTIVE_SPECIFICATIONS,total_spacetime_area,Frequency_of_changes_sum,weighted_changes,total_recalculations,sum_recalculations,ДАТА КОНТРАКТА,Dur_months,weather_sum_0,weather_avg_0,weather_winter_sum_0,weather_winter_avg_0,weather_sum_1,weather_avg_1,weather_winter_sum_1,weather_winter_avg_1
274110679.0,3425.67,285.4725,311.0625,Москва,308348.71718750003,37457.2333333333,29737.11393229165,23735.0583333333,2025-05-01,2020-01-01,2021-11-01,90.01121450329425,0,12,0,2022-10-01,АО,101696.0,1.0,1,2480000.0,29760000.0,264.0,0.005507639625031816,3.0,-6550.14,2020-01-01,32.98291721419185,83.6,6.966666666666666,-11.700000000000001,-2.3400000000000003,626.0,52.166666666666664,226.0,45.2
276128914.0,3082.7300000000005,192.67062500000003,173.67000000000002,Москва,292164.5496744791,33948.7333333333,0.0,29878.7333333333,2022-08-01,2020-12-01,2021-09-01,0.0,0,12,0,2022-08-01,ООО,0.0,0.0,9,3037500.0,21870000.0,864.0,0.002548393737791939,0.0,0.0,2020-12-14,19.54664914586071,82.60000000000001,6.883333333333334,-11.700000000000001,-2.3400000000000003,619.0,51.583333333333336,226.0,45.2
411152793.0,373.5,31.125,29.88,Москва,47733.300162760424,9387.3,3486.0,5901.299999999999,2023-12-01,2020-01-01,2022-02-01,127.80000043577088,0,12,0,2023-01-01,Other,-11264.0,12.0,1,1792800.0,3585600.0,96.0,0.00011059695698652598,0.0,0.0,2022-01-10,11.695137976346912,84.3,7.0249999999999995,-9.399999999999999,-1.8799999999999997,618.0,51.5,171.0,34.2
608011790.0,141.525,11.793750000000001,12.75,Москва,26383.797023809508,2386.65863095238,2330.47232142857,1331.73363095238,2025-05-01,2020-01-01,2021-10-01,186.42499221910975,0,12,0,2022-09-01,ООО,23719.0,9.0,2,344250.0,1147500.0,63.0,6.017040769786523e-05,5.0,35.53,2019-11-15,33.54139290407359,82.8,6.8999999999999995,-11.700000000000001,-2.3400000000000003,609.0,50.75,226.0,45.2
725017259.0,249.64999999999995,20.804166666666664,21.7,Москва,42237.11655273436,3845.71666666667,3286.93333333333,558.7833333333397,2025-05-01,2020-01-01,2022-03-01,169.1853256668711,0,12,0,2023-02-01,ООО,26581.0,13.0,2,582000.0,2328000.0,96.0,0.0001436131837709909,0.0,0.0,2016-01-22,84.32982917214191,81.10000000000001,6.758333333333334,-13.5,-2.7,618.0,51.5,205.0,41.0
1326254588.0,85.42500000000001,14.237500000000002,15.3,Москва,15831.306426323788,3308.03472222222,2835.45837402344,2126.5930555555497,2024-03-01,2022-01-01,2022-08-01,185.32404362099837,1,6,1,2023-07-01,ООО,-12190.0,6.0,1,89250.0,1071000.0,84.0,0.00019820840182826192,3.0,-1984.82,2022-01-01,17.936925098554532,84.7,7.058333333333334,-12.200000000000001,-2.4400000000000004,690.0,57.5,266.0,53.2
1327021963.0,84.15,14.025,15.3,Москва,15831.306426323788,3308.03472222222,2835.45837402344,2126.5930555555497,2024-03-01,2022-01-01,2022-08-01,188.131983675862,1,6,1,2023-07-01,ООО,-12190.0,6.0,1,89250.0,1071000.0,84.0,0.00019820840182826192,1.0,-1984.82,2022-01-01,17.936925098554532,84.7,7.058333333333334,-12.200000000000001,-2.4400000000000004,690.0,57.5,266.0,53.2
1327029232.0,248.625,41.4375,41.4375,Москва,46550.82508138017,12760.1253255208,7679.705541992189,10397.14199218747,2025-04-01,2020-01-01,2022-08-01,187.23308227804995,0,6,1,2023-07-01,ООО,-30052.0,6.0,8,357000.0,4284000.0,216.0,0.0007928336073130478,2.0,-10775.22,2018-11-20,55.321944809461236,84.7,7.058333333333334,-12.200000000000001,-2.4400000000000004,690.0,57.5,266.0,53.2
1327035042.0,81.60000000000001,13.600000000000001,14.025,Москва,15358.72987467448,3308.03466796875,2717.312520345055,2126.5930013020798,2024-03-01,2022-11-01,2022-08-01,188.21972885630487,1,6,1,2023-07-01,ООО,-11623.0,6.0,1,76500.0,918000.0,72.0,0.00016989291585279594,1.0,-1984.82,2022-10-31,7.982917214191852,84.7,7.058333333333334,-12.200000000000001,-2.4400000000000004,690.0,57.5,266.0,53.2
1328017790.0,81.60000000000001,13.600000000000001,14.025,Москва,15358.72987467448,3308.03466796875,2717.312520345055,2126.5930013020798,2024-03-01,2022-11-01,2022-08-01,188.21972885630487,1,6,1,2023-07-01,ООО,-1417.0,4.0,1,76500.0,918000.0,72.0,0.00016989291585279594,1.0,-1984.82,2022-10-31,7.982917214191852,84.7,7.058333333333334,-12.200000000000001,-2.4400000000000004,690.0,57.5,266.0,53.2
